"az_early_az_late" "az_early_tx_early" "az_early_tx_late" "az_late_tx_early" "az_late_tx_late" "tx_early_tx_late"
"F_GB40287" 0.082848237827914 0.0267591966000432 0.0771890418972174 0.100304711355384 0.00104998552852098 0.0870875611728853
"F_GB40289" 0.0581186963644007 0.0550065699409733 0.0471008952569746 0.0654695503483993 0.00530475221031634 0.0628218762389093
"F_GB40293" 0.0811390846412579 0.0157683734439423 0.0869821009807447 0.0957889751267407 0.00116085835516921 0.0933094259779075
"F_GB40294" 0.0664516200735122 0.0156224609215114 0.0610617669648317 0.0937699869383265 0.00195098789879433 0.0819465594647628
"F_GB40296" 0.0825746733307152 0.0264318474080971 0.096356386203304 0.0811487229246662 0.0103724173008493 0.0790884156084822
"F_GB40298" 0.114672187275681 0.0390888562287535 0.107800660771163 0.0703453982970648 0.00981143819702279 0.0633414458078648
"F_GB40299" 0.0409481735370103 0.0161800155952677 0.0580955905097534 0.0607003251071758 0.00301770197121021 0.0803344620131551
"F_GB40306" 0.106170361935884 0.0122497356209823 0.0965625444262954 0.0947181289108672 0.00468256951518087 0.0791937114253023
"F_GB40308" 0.0542217994859445 0.0208387803265471 0.04969586633277 0.106019106845949 -0.000262972170520959 0.0995030756549148
"F_GB40309" 0.15851921267839 0.0136787318778028 0.148900641148213 0.120417949752181 0.000687421705838243 0.110100032570974
"F_GB40311" 0.152739699237104 -0.00552270021780976 0.180418264521205 0.162606340768152 0.00352166629243966 0.190418507801819
"F_GB40312" 0.0903308644975097 0.00116552177438656 0.143685085126102 0.0829578414048485 0.0107567520225557 0.132985691557812
"F_GB40315" 0.0529673179125894 0.00924669114178422 0.0779409093827306 0.0543766679053185 0.00210283120132382 0.0700383146137561
"F_GB40316" 0.0991141069699681 0.00797465924331675 0.0950066699662243 0.129115212350957 0.00683470782803863 0.12111074952939
"F_GB40317" 0.0149554155590985 0.0136233338028864 0.0017315522615069 0.0165752959233266 0.00135110004826833 0.00595282664248198
"F_GB40324" 0.0812032585348931 0.0123782281465618 0.128281438274578 0.0485936001949782 0.00495086723147731 0.0779877612942175
"F_GB40333" 0.120033560837303 0.0036068313236024 0.112628297248639 0.108757560204746 0.0015157681987551 0.0998470575354953
"F_GB40334" 0.0874551598398138 0.0062062958450162 0.0866787008839546 0.0896559191033564 0.00120590147257094 0.086757652798376
"F_GB40335" 0.0322948379222939 0.0420055528335783 0.0198929106875132 0.0571130398507808 9.33012133486066e-05 0.0457396357616461
